date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:01:38	8415/8415	---M-Z	200	added ('OK')	text/html	date:Sat,%2003%20Apr%202021%2011:35:35%20GMT	http://adamthemes.com/demo/html/ann/one/index.html	C:/My%20Web%20Sites/bride4/adamthemes.com/demo/html/ann/one/index.html	(from )
12:01:38	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2023%20Sep%202023%2006:01:38%20GMT	http://adamthemes.com/robots.txt		(from )
12:01:39	272/272	---M--	200	added ('OK')	image/png	date:Sat,%2003%20Apr%202021%2011:35:39%20GMT	http://adamthemes.com/demo/html/ann/one/img/favicon.png	C:/My%20Web%20Sites/bride4/adamthemes.com/demo/html/ann/one/img/favicon.png	(from http://adamthemes.com/demo/html/ann/one/index.html)
12:01:39	31000/31000	---M-Z	200	added ('OK')	text/css	date:Sat,%2003%20Apr%202021%2011:35:37%20GMT	http://adamthemes.com/demo/html/ann/one/css/font-awesome.min.css	C:/My%20Web%20Sites/bride4/adamthemes.com/demo/html/ann/one/css/font-awesome.min.css	(from http://adamthemes.com/demo/html/ann/one/index.html)
12:01:39	13872/13872	---M-Z	200	added ('OK')	text/css	date:Sat,%2003%20Apr%202021%2011:35:37%20GMT	http://adamthemes.com/demo/html/ann/one/css/themify-icons.css	C:/My%20Web%20Sites/bride4/adamthemes.com/demo/html/ann/one/css/themify-icons.css	(from http://adamthemes.com/demo/html/ann/one/index.html)
12:01:40	144877/144877	---M-Z	200	added ('OK')	text/css	date:Sat,%2003%20Apr%202021%2011:35:37%20GMT	http://adamthemes.com/demo/html/ann/one/css/bootstrap.min.css	C:/My%20Web%20Sites/bride4/adamthemes.com/demo/html/ann/one/css/bootstrap.min.css	(from http://adamthemes.com/demo/html/ann/one/index.html)
12:01:40	4656/4656	---M-Z	200	added ('OK')	text/css	date:Sat,%2003%20Apr%202021%2011:35:37%20GMT	http://adamthemes.com/demo/html/ann/one/css/owl.carousel.css	C:/My%20Web%20Sites/bride4/adamthemes.com/demo/html/ann/one/css/owl.carousel.css	(from http://adamthemes.com/demo/html/ann/one/index.html)
12:01:41	33874/33874	---M-Z	200	added ('OK')	text/css	date:Sat,%2003%20Apr%202021%2011:35:37%20GMT	http://adamthemes.com/demo/html/ann/one/css/style.css	C:/My%20Web%20Sites/bride4/adamthemes.com/demo/html/ann/one/css/style.css	(from http://adamthemes.com/demo/html/ann/one/index.html)
12:01:41	7288/7288	---M-Z	200	added ('OK')	text/html	date:Sat,%2003%20Apr%202021%2011:35:35%20GMT	http://adamthemes.com/demo/html/ann/one/about.html	C:/My%20Web%20Sites/bride4/adamthemes.com/demo/html/ann/one/about.html	(from http://adamthemes.com/demo/html/ann/one/index.html)
12:01:41	6893/6893	---M-Z	200	added ('OK')	text/html	date:Sat,%2003%20Apr%202021%2011:35:35%20GMT	http://adamthemes.com/demo/html/ann/one/services.html	C:/My%20Web%20Sites/bride4/adamthemes.com/demo/html/ann/one/services.html	(from http://adamthemes.com/demo/html/ann/one/index.html)
